Topic,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Grooming - child communication risk,Someone older keeps complimenting me and I am not sure if it's just friendly or something else.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - online communication risk,"A person I met online wants to meet me in real life, but they say not to tell my parents yet.",GENERIC,GROOMING,"[""GROOMING"", ""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - child communication risk,An older friend keeps asking me to send them selfies and it makes me a bit nervous.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - special friendship or dependency,They say we have a special bond but I don't know if it is okay or not.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - online secrecy or hidden chat,Someone older messages me late at night and says I should not tell anyone we talk then.,GENERIC,GROOMING,"[""GROOMING"", ""AMBIGUOUS_RISK""]","{""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - online communication risk,A person online keeps changing the chat to private rooms whenever other people join.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - child communication risk,They sometimes act just like a normal friend and other times say things that feel too personal.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - secrecy from trusted adults,Someone keeps asking about my schedule and when my parents are away.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Emotional - adult interaction concern,I am not sure if an older friend is just being nice or trying to make me depend on them.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - offline adult boundary risk,I like talking to my teacher after class about my hobbies.,GENERIC,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - offline adult boundary risk,My coach helps me practice extra time and sometimes calls my parents to update them.,GENERIC,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - offline adult boundary risk,A neighbour always says hello and asks how school is going.,GENERIC,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - secrecy from trusted adults,I have an older cousin who helps me with homework and my parents know about it.,GENERIC,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - online communication risk,My music teacher messages our class group with practice tips and reminds us to tell parents.,GENERIC,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - secrecy from trusted adults,I feel nervous around an adult but they haven't asked me to keep secrets or anything.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - online communication risk,"I get anxious when someone older messages me, even if they don't say anything strange.",GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - education or safety guidance,I feel uncomfortable but I can't explain why when I see a certain adult.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Emotional - adult interaction concern,Sometimes I feel like adults don't listen when I say no.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"
Grooming - secrecy from trusted adults,"I worry that if I tell my parents about something, they won't believe me.",GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": false}",Grooming,"Classify child text into GROOMING vs adjacent classes (UNSAFE_SEXUAL_CONTENT, VULN_EXPLOIT, COERCIVE_CONTROL, EMOTIONAL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK).","Adult-child dynamic involving secrecy, gifts, or 'don't tell anyone', often building special trust or dependence.","[""Look for: an adult told me to keep a secret, someone older gives me gifts and wants to meet alone, special friendship with much older person, or pressure to hide chats or calls from parents."", ""Grooming can be online or offline, and may or may not yet mention sexual content directly. It often involves secrecy, special treatment, flattery, gifts, or threats if the child tells someone.""]","[""secret_meetings_or_gifts"", ""dont_tell_anyone_requests"", ""special_friendship_with_adult"", ""pressure_to_hide_chats_or_calls""]","[""an adult told me to keep a secret"", ""someone older gives me gifts and wants to meet alone"", ""they say not to tell my parents"", ""I have a special friend online who is much older"", ""we talk late at night and they tell me not to tell anyone"", ""they said my parents won't understand our friendship"", ""they send me money or gifts if I reply to their messages""]"